Year;Quarter;Month;DayofMonth;DayOfWeek;FlightDate;AirlineID;TailNum;FlightNum;OriginAirportID;OriginAirportSeqID;OriginCityMarketID;OriginCityName;OriginStateName;DestAirportID;DestAirportSeqID;DestCityMarketID
2017;4;12;3;7;2017-12-03;20304;N790SK;5678;11292;1129202;30325;Denver, CO;Colorado;15376;1537602;30436
2017;4;12;3;7;2017-12-03;20304;N916SW;5678;13158;1315803;33158;Midland/Odessa, TX;Texas;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N140SY;5679;14869;1486903;34614;Salt Lake City, UT;Utah;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N967SW;5680;11292;1129202;30325;Denver, CO;Colorado;12992;1299204;32600
2017;4;12;3;7;2017-12-03;20304;N204SY;5682;10397;1039705;30397;Atlanta, GA;Georgia;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N965SW;5683;12892;1289206;32575;Los Angeles, CA;California;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N797SK;5684;10372;1037203;30372;Aspen, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N165SY;5687;13930;1393004;30977;Chicago, IL;Illinois;11278;1127803;30852
2017;4;12;3;7;2017-12-03;20304;N143SY;5688;11292;1129202;30325;Denver, CO;Colorado;10713;1071302;30713
2017;4;12;3;7;2017-12-03;20304;N923SW;5689;15016;1501604;31123;St. Louis, MO;Missouri;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N206SY;5691;13930;1393004;30977;Chicago, IL;Illinois;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N125SY;5694;13198;1319801;33198;Kansas City, MO;Missouri;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N141SY;5695;14771;1477102;32457;San Francisco, CA;California;13198;1319801;33198
2017;4;12;3;7;2017-12-03;20304;N149SY;5696;11292;1129202;30325;Denver, CO;Colorado;10397;1039705;30397
2017;4;12;3;7;2017-12-03;20304;N937EV;5697;12339;1233904;32337;Indianapolis, IN;Indiana;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N928SW;5698;13930;1393004;30977;Chicago, IL;Illinois;14696;1469606;34696
2017;4;12;3;7;2017-12-03;20304;N797SK;5699;11292;1129202;30325;Denver, CO;Colorado;11413;1141304;30285
2017;4;12;3;7;2017-12-03;20304;N932EV;5699;11638;1163805;31638;Fresno, CA;California;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N923SW;5701;13930;1393004;30977;Chicago, IL;Illinois;15016;1501604;31123
2017;4;12;3;7;2017-12-03;20304;N932SW;5702;11292;1129202;30325;Denver, CO;Colorado;11648;1164802;31648
2017;4;12;3;7;2017-12-03;20304;N880AS;5703;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;3;7;2017-12-03;20304;N782SK;5704;12892;1289206;32575;Los Angeles, CA;California;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N793SK;5705;14122;1412202;30198;Pittsburgh, PA;Pennsylvania;12266;1226603;31453
2017;4;12;3;7;2017-12-03;20304;N937SW;5706;13930;1393004;30977;Chicago, IL;Illinois;15370;1537002;34653
2017;4;12;3;7;2017-12-03;20304;N979SW;5707;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;3;7;2017-12-03;20304;N973SW;5708;12389;1238902;32389;Williston, ND;North Dakota;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N930SW;5709;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;3;7;2017-12-03;20304;N915SW;5710;11638;1163805;31638;Fresno, CA;California;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N916SW;5712;11109;1110902;30189;Colorado Springs, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N127SY;5713;11292;1129202;30325;Denver, CO;Colorado;14689;1468902;34689
2017;4;12;3;7;2017-12-03;20304;N787SK;5717;11292;1129202;30325;Denver, CO;Colorado;14489;1448902;34489
2017;4;12;3;7;2017-12-03;20304;N957SW;5719;11292;1129202;30325;Denver, CO;Colorado;11603;1160302;31603
2017;4;12;3;7;2017-12-03;20304;N923SW;5720;11292;1129202;30325;Denver, CO;Colorado;14814;1481402;30476
2017;4;12;3;7;2017-12-03;20304;N939SW;5722;11292;1129202;30325;Denver, CO;Colorado;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N971SW;5723;11638;1163805;31638;Fresno, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N106SY;5725;12892;1289206;32575;Los Angeles, CA;California;14679;1467903;33570
2017;4;12;3;7;2017-12-03;20304;N908SW;5727;15370;1537002;34653;Tulsa, OK;Oklahoma;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N593ML;5729;11292;1129202;30325;Denver, CO;Colorado;12389;1238902;32389
2017;4;12;3;7;2017-12-03;20304;N679SA;5730;11109;1110902;30189;Colorado Springs, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N108SY;5734;11292;1129202;30325;Denver, CO;Colorado;13851;1385103;33851
2017;4;12;3;7;2017-12-03;20304;N743SK;5736;11298;1129804;30194;Dallas/Fort Worth, TX;Texas;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N919SW;5738;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N797SK;5739;11292;1129202;30325;Denver, CO;Colorado;13871;1387102;33316
2017;4;12;3;7;2017-12-03;20304;N880AS;5740;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N121SY;5742;10713;1071302;30713;Boise, ID;Idaho;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N143SY;5743;10713;1071302;30713;Boise, ID;Idaho;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N979SW;5746;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N901EV;5747;11292;1129202;30325;Denver, CO;Colorado;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N904EV;5749;11292;1129202;30325;Denver, CO;Colorado;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N986SW;5752;13264;1326403;33264;Medford, OR;Oregon;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N969SW;5753;13486;1348602;33486;Missoula, MT;Montana;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N163SY;5755;13851;1385103;33851;Oklahoma City, OK;Oklahoma;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N785SK;5759;11292;1129202;30325;Denver, CO;Colorado;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N920SW;5761;13930;1393004;30977;Chicago, IL;Illinois;13029;1302902;33029
2017;4;12;3;7;2017-12-03;20304;N905EV;5764;14689;1468902;34689;Santa Barbara, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N742SK;5765;11292;1129202;30325;Denver, CO;Colorado;11298;1129804;30194
2017;4;12;3;7;2017-12-03;20304;N958SW;5766;14711;1471103;34711;State College, PA;Pennsylvania;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N948SW;5767;14783;1478302;34783;Springfield, MO;Missouri;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N932EV;5772;11292;1129202;30325;Denver, CO;Colorado;10561;1056103;30561
2017;4;12;3;7;2017-12-03;20304;N928EV;5776;13930;1393004;30977;Chicago, IL;Illinois;13367;1336703;33367
2017;4;12;3;7;2017-12-03;20304;N146SY;5777;13486;1348602;33486;Missoula, MT;Montana;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N957SW;5779;15370;1537002;34653;Tulsa, OK;Oklahoma;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N910SW;5780;11637;1163703;31637;Fargo, ND;North Dakota;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N959SW;5784;13930;1393004;30977;Chicago, IL;Illinois;11775;1177502;31775
2017;4;12;3;7;2017-12-03;20304;N109SY;5785;15096;1509602;35096;Syracuse, NY;New York;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N200SY;5786;13930;1393004;30977;Chicago, IL;Illinois;11884;1188402;31884
2017;4;12;3;7;2017-12-03;20304;N132SY;5788;14771;1477102;32457;San Francisco, CA;California;15016;1501604;31123
2017;4;12;3;7;2017-12-03;20304;N121SY;5789;13930;1393004;30977;Chicago, IL;Illinois;11066;1106604;31066
2017;4;12;3;7;2017-12-03;20304;N932EV;5790;14783;1478302;34783;Springfield, MO;Missouri;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N941SW;5791;11203;1120302;30424;Mosinee, WI;Wisconsin;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N790SK;5793;14679;1467903;33570;San Diego, CA;California;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N105SY;5795;11884;1188402;31884;Spokane, WA;Washington;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N904EV;5796;13930;1393004;30977;Chicago, IL;Illinois;11423;1142304;31423
2017;4;12;3;7;2017-12-03;20304;N122SY;5798;13930;1393004;30977;Chicago, IL;Illinois;10713;1071302;30713
2017;4;12;3;7;2017-12-03;20304;N797SK;5801;11413;1141304;30285;Durango, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N154SY;5802;14771;1477102;32457;San Francisco, CA;California;15376;1537602;30436
2017;4;12;3;7;2017-12-03;20304;N105SY;5806;13930;1393004;30977;Chicago, IL;Illinois;11267;1126702;31267
2017;4;12;3;7;2017-12-03;20304;N130SY;5807;13930;1393004;30977;Chicago, IL;Illinois;11278;1127803;30852
2017;4;12;3;7;2017-12-03;20304;N929SW;5811;13264;1326403;33264;Medford, OR;Oregon;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N903EV;5812;10140;1014003;30140;Albuquerque, NM;New Mexico;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N128SY;5814;13930;1393004;30977;Chicago, IL;Illinois;10713;1071302;30713
2017;4;12;3;7;2017-12-03;20304;N108SY;5815;11193;1119302;33105;Cincinnati, OH;Kentucky;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N916SW;5817;11292;1129202;30325;Denver, CO;Colorado;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N957SW;5819;11292;1129202;30325;Denver, CO;Colorado;15370;1537002;34653
2017;4;12;3;7;2017-12-03;20304;N918SW;5820;11292;1129202;30325;Denver, CO;Colorado;11921;1192102;31921
2017;4;12;3;7;2017-12-03;20304;N929EV;5821;15370;1537002;34653;Tulsa, OK;Oklahoma;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N106SY;5822;10140;1014003;30140;Albuquerque, NM;New Mexico;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N918SW;5825;11292;1129202;30325;Denver, CO;Colorado;12278;1227803;30928
2017;4;12;3;7;2017-12-03;20304;N116SY;5826;14771;1477102;32457;San Francisco, CA;California;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N976SW;5827;15370;1537002;34653;Tulsa, OK;Oklahoma;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N479CA;5829;11637;1163703;31637;Fargo, ND;North Dakota;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N916SW;5831;11292;1129202;30325;Denver, CO;Colorado;13158;1315803;33158
2017;4;12;3;7;2017-12-03;20304;N109SY;5832;11292;1129202;30325;Denver, CO;Colorado;13871;1387102;33316
2017;4;12;3;7;2017-12-03;20304;N919SW;5835;14771;1477102;32457;San Francisco, CA;California;11638;1163805;31638
2017;4;12;3;7;2017-12-03;20304;N779SK;5839;13930;1393004;30977;Chicago, IL;Illinois;10372;1037203;30372
2017;4;12;3;7;2017-12-03;20304;N136SY;5840;13930;1393004;30977;Chicago, IL;Illinois;15096;1509602;35096
2017;4;12;3;7;2017-12-03;20304;N978SW;5842;11638;1163805;31638;Fresno, CA;California;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N742SK;5843;12266;1226603;31453;Houston, TX;Texas;10397;1039705;30397
2017;4;12;3;7;2017-12-03;20304;N122SY;5848;10693;1069302;30693;Nashville, TN;Tennessee;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N787SK;5850;14771;1477102;32457;San Francisco, CA;California;13476;1347603;34922
2017;4;12;3;7;2017-12-03;20304;N209SY;5852;12892;1289206;32575;Los Angeles, CA;California;14683;1468303;33214
2017;4;12;3;7;2017-12-03;20304;N906EV;5854;14730;1473003;33044;Louisville, KY;Kentucky;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N209SY;5856;15376;1537602;30436;Tucson, AZ;Arizona;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N796SK;5857;10372;1037203;30372;Aspen, CO;Colorado;12266;1226603;31453
2017;4;12;3;7;2017-12-03;20304;N961SW;5862;11292;1129202;30325;Denver, CO;Colorado;11638;1163805;31638
2017;4;12;3;7;2017-12-03;20304;N957SW;5863;11603;1160302;31603;Eugene, OR;Oregon;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N149SY;5865;10397;1039705;30397;Atlanta, GA;Georgia;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N679SA;5866;12992;1299204;32600;Little Rock, AR;Arkansas;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N945SW;5868;15412;1541203;35412;Knoxville, TN;Tennessee;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N790SK;5869;10372;1037203;30372;Aspen, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N969SW;5870;14831;1483104;32457;San Jose, CA;California;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N138SY;5872;12892;1289206;32575;Los Angeles, CA;California;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N780SK;5874;11292;1129202;30325;Denver, CO;Colorado;10372;1037203;30372
2017;4;12;3;7;2017-12-03;20304;N208SY;5875;14771;1477102;32457;San Francisco, CA;California;10800;1080003;32575
2017;4;12;3;7;2017-12-03;20304;N151SY;5876;11638;1163805;31638;Fresno, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N932SW;5878;11292;1129202;30325;Denver, CO;Colorado;10140;1014003;30140
2017;4;12;3;7;2017-12-03;20304;N906EV;5879;14783;1478302;34783;Springfield, MO;Missouri;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N132SY;5880;14771;1477102;32457;San Francisco, CA;California;10423;1042302;30423
2017;4;12;3;7;2017-12-03;20304;N908SW;5881;15370;1537002;34653;Tulsa, OK;Oklahoma;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N959SW;5882;11775;1177502;31775;Sioux Falls, SD;South Dakota;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N108SY;5883;11292;1129202;30325;Denver, CO;Colorado;14252;1425202;34252
2017;4;12;3;7;2017-12-03;20304;N152SY;5884;11986;1198603;31986;Grand Rapids, MI;Michigan;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N208SY;5887;14683;1468303;33214;San Antonio, TX;Texas;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N909SW;5889;13930;1393004;30977;Chicago, IL;Illinois;14696;1469606;34696
2017;4;12;3;7;2017-12-03;20304;N471CA;5890;13342;1334205;33342;Milwaukee, WI;Wisconsin;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N213SY;5891;14771;1477102;32457;San Francisco, CA;California;11884;1188402;31884
2017;4;12;3;7;2017-12-03;20304;N912SW;5892;14685;1468502;34685;Savannah, GA;Georgia;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N743SK;5894;12892;1289206;32575;Los Angeles, CA;California;14683;1468303;33214
2017;4;12;3;7;2017-12-03;20304;N790SK;5895;12892;1289206;32575;Los Angeles, CA;California;10372;1037203;30372
2017;4;12;3;7;2017-12-03;20304;N780SK;5897;12892;1289206;32575;Los Angeles, CA;California;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N106SY;5898;12892;1289206;32575;Los Angeles, CA;California;10140;1014003;30140
2017;4;12;3;7;2017-12-03;20304;N103SY;5899;14771;1477102;32457;San Francisco, CA;California;14107;1410702;30466
2017;4;12;3;7;2017-12-03;20304;N134SY;5900;13930;1393004;30977;Chicago, IL;Illinois;11066;1106604;31066
2017;4;12;3;7;2017-12-03;20304;N202SY;5906;10693;1069302;30693;Nashville, TN;Tennessee;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N973SW;5912;13029;1302902;33029;Lincoln, NE;Nebraska;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N782SK;5914;13851;1385103;33851;Oklahoma City, OK;Oklahoma;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N161SY;5917;11292;1129202;30325;Denver, CO;Colorado;10693;1069302;30693
2017;4;12;3;7;2017-12-03;20304;N925SW;5918;11413;1141304;30285;Durango, CO;Colorado;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N929EV;5919;10849;1084903;30849;Bozeman, MT;Montana;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N113SY;5922;11292;1129202;30325;Denver, CO;Colorado;11775;1177502;31775
2017;4;12;3;7;2017-12-03;20304;N905SW;5927;13930;1393004;30977;Chicago, IL;Illinois;11267;1126702;31267
2017;4;12;3;7;2017-12-03;20304;N962SW;5931;11638;1163805;31638;Fresno, CA;California;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N208SY;5932;14771;1477102;32457;San Francisco, CA;California;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N784SK;5933;15624;1562402;31504;Valparaiso, FL;Florida;12266;1226603;31453
2017;4;12;3;7;2017-12-03;20304;N130SY;5935;11433;1143302;31295;Detroit, MI;Michigan;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N938SW;5936;12278;1227803;30928;Wichita, KS;Kansas;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N961SW;5937;12992;1299204;32600;Little Rock, AR;Arkansas;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N796SK;5938;12266;1226603;31453;Houston, TX;Texas;11140;1114006;31140
2017;4;12;3;7;2017-12-03;20304;N118SY;5939;11292;1129202;30325;Denver, CO;Colorado;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N679SA;5943;13930;1393004;30977;Chicago, IL;Illinois;11109;1110902;30189
2017;4;12;3;7;2017-12-03;20304;N975SW;5944;12892;1289206;32575;Los Angeles, CA;California;14679;1467903;33570
2017;4;12;3;7;2017-12-03;20304;N207SY;5946;11292;1129202;30325;Denver, CO;Colorado;11057;1105703;31057
2017;4;12;3;7;2017-12-03;20304;N910SW;5948;14108;1410803;34108;Peoria, IL;Illinois;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N792SK;5950;11140;1114006;31140;Corpus Christi, TX;Texas;12266;1226603;31453
2017;4;12;3;7;2017-12-03;20304;N983SW;5953;12945;1294503;32945;Lexington, KY;Kentucky;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N962SW;5959;12892;1289206;32575;Los Angeles, CA;California;11638;1163805;31638
2017;4;12;3;7;2017-12-03;20304;N479CA;5961;13930;1393004;30977;Chicago, IL;Illinois;14457;1445702;34457
2017;4;12;3;7;2017-12-03;20304;N752SK;5963;14869;1486903;34614;Salt Lake City, UT;Utah;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N110SY;5966;13930;1393004;30977;Chicago, IL;Illinois;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N167SY;5967;14869;1486903;34614;Salt Lake City, UT;Utah;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N127SY;5972;13871;1387102;33316;Omaha, NE;Nebraska;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N106SY;5977;12892;1289206;32575;Los Angeles, CA;California;14893;1489302;33192
2017;4;12;3;7;2017-12-03;20304;N973SW;5978;11292;1129202;30325;Denver, CO;Colorado;10561;1056103;30561
2017;4;12;3;7;2017-12-03;20304;N205SY;5979;11057;1105703;31057;Charlotte, NC;North Carolina;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N208SY;5980;13487;1348702;31650;Minneapolis, MN;Minnesota;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N211SY;5982;11292;1129202;30325;Denver, CO;Colorado;14831;1483104;32457
2017;4;12;3;7;2017-12-03;20304;N119SY;5983;11292;1129202;30325;Denver, CO;Colorado;10693;1069302;30693
2017;4;12;3;7;2017-12-03;20304;N794SK;5984;13476;1347603;34922;Monterey, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N929EV;5985;11292;1129202;30325;Denver, CO;Colorado;15370;1537002;34653
2017;4;12;3;7;2017-12-03;20304;N140SY;5986;14771;1477102;32457;San Francisco, CA;California;14908;1490803;32575
2017;4;12;3;7;2017-12-03;20304;N140SY;5987;14908;1490803;32575;Santa Ana, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N789SK;5988;14771;1477102;32457;San Francisco, CA;California;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N975SW;5991;14679;1467903;33570;San Diego, CA;California;12892;1289206;32575
2017;4;12;3;7;2017-12-03;20304;N127SY;5992;11292;1129202;30325;Denver, CO;Colorado;10397;1039705;30397
2017;4;12;3;7;2017-12-03;20304;N929SW;5993;14771;1477102;32457;San Francisco, CA;California;13264;1326403;33264
2017;4;12;3;7;2017-12-03;20304;N203SY;5995;14683;1468303;33214;San Antonio, TX;Texas;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N786SK;5997;14262;1426204;34262;Palm Springs, CA;California;14771;1477102;32457
2017;4;12;3;7;2017-12-03;20304;N107SY;5998;15096;1509602;35096;Syracuse, NY;New York;13930;1393004;30977
2017;4;12;3;7;2017-12-03;20304;N932SW;5999;11648;1164802;31648;Kalispell, MT;Montana;11292;1129202;30325
2017;4;12;3;7;2017-12-03;20304;N468CA;7359;11433;1143302;31295;Detroit, MI;Michigan;11577;1157704;31577
2017;4;12;3;7;2017-12-03;20304;N675BR;7360;13127;1312702;33127;Lewiston, ID;Idaho;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N675BR;7360;14869;1486903;34614;Salt Lake City, UT;Utah;13127;1312702;33127
2017;4;12;3;7;2017-12-03;20304;N601XJ;7361;14113;1411302;34113;Pocatello, ID;Idaho;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N601XJ;7361;14869;1486903;34614;Salt Lake City, UT;Utah;14113;1411302;34113
2017;4;12;3;7;2017-12-03;20304;N601XJ;7362;11921;1192102;31921;Grand Junction, CO;Colorado;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N601XJ;7362;14869;1486903;34614;Salt Lake City, UT;Utah;11921;1192102;31921
2017;4;12;3;7;2017-12-03;20304;N8884E;7363;10141;1014104;30141;Aberdeen, SD;South Dakota;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N8884E;7363;13487;1348702;31650;Minneapolis, MN;Minnesota;10141;1014104;30141
2017;4;12;3;7;2017-12-03;20304;N8932C;7364;11921;1192102;31921;Grand Junction, CO;Colorado;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N906SW;7365;10141;1014104;30141;Aberdeen, SD;South Dakota;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N926EV;7366;14869;1486903;34614;Salt Lake City, UT;Utah;11097;1109702;31097
2017;4;12;3;7;2017-12-03;20304;N494CA;7367;10333;1033302;30333;Alpena, MI;Michigan;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N494CA;7367;11433;1143302;31295;Detroit, MI;Michigan;10333;1033302;30333
2017;4;12;3;7;2017-12-03;20304;N446SW;7368;11433;1143302;31295;Detroit, MI;Michigan;11587;1158702;31587
2017;4;12;3;7;2017-12-03;20304;N446SW;7368;11587;1158702;31587;Escanaba, MI;Michigan;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N881AS;7369;14150;1415002;34150;Pellston, MI;Michigan;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N430SW;7370;10631;1063104;30631;Bemidji, MN;Minnesota;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N454SW;7371;10631;1063104;30631;Bemidji, MN;Minnesota;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N454SW;7371;13487;1348702;31650;Minneapolis, MN;Minnesota;10631;1063104;30631
2017;4;12;3;7;2017-12-03;20304;N907SW;7372;13487;1348702;31650;Minneapolis, MN;Minnesota;10631;1063104;30631
2017;4;12;3;7;2017-12-03;20304;N926EV;7373;11122;1112203;31122;Casper, WY;Wyoming;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N926EV;7373;14869;1486903;34614;Salt Lake City, UT;Utah;11122;1112203;31122
2017;4;12;3;7;2017-12-03;20304;N916EV;7375;13487;1348702;31650;Minneapolis, MN;Minnesota;10739;1073905;30739
2017;4;12;3;7;2017-12-03;20304;N809CA;7376;10779;1077902;30779;Butte, MT;Montana;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N926EV;7377;10779;1077902;30779;Butte, MT;Montana;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N926EV;7377;14869;1486903;34614;Salt Lake City, UT;Utah;10779;1077902;30779
2017;4;12;3;7;2017-12-03;20304;N8965E;7378;14869;1486903;34614;Salt Lake City, UT;Utah;10779;1077902;30779
2017;4;12;3;7;2017-12-03;20304;N936SW;7380;10918;1091802;30918;Cedar City, UT;Utah;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N936SW;7380;14869;1486903;34614;Salt Lake City, UT;Utah;10918;1091802;30918
2017;4;12;3;7;2017-12-03;20304;N461SW;7381;11097;1109702;31097;Cody, WY;Wyoming;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N461SW;7381;14869;1486903;34614;Salt Lake City, UT;Utah;11097;1109702;31097
2017;4;12;3;7;2017-12-03;20304;N496CA;7382;12335;1233502;32335;Iron Mountain/Kingsfd, MI;Michigan;11433;1143302;31295
2017;4;12;3;7;2017-12-03;20304;N498CA;7383;11122;1112203;31122;Casper, WY;Wyoming;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N498CA;7383;14869;1486903;34614;Salt Lake City, UT;Utah;11122;1112203;31122
2017;4;12;3;7;2017-12-03;20304;N878AS;7385;11525;1152503;31525;Elko, NV;Nevada;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N506CA;7387;12335;1233502;32335;Iron Mountain/Kingsfd, MI;Michigan;13487;1348702;31650
2017;4;12;3;7;2017-12-03;20304;N461SW;7388;14869;1486903;34614;Salt Lake City, UT;Utah;11525;1152503;31525
2017;4;12;3;7;2017-12-03;20304;N873AS;7389;14869;1486903;34614;Salt Lake City, UT;Utah;11921;1192102;31921
2017;4;12;3;7;2017-12-03;20304;N919EV;7390;11433;1143302;31295;Detroit, MI;Michigan;12397;1239702;32397
2017;4;12;3;7;2017-12-03;20304;N8965E;7392;14794;1479403;34794;St. George, UT;Utah;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N461SW;7393;14794;1479403;34794;St. George, UT;Utah;14869;1486903;34614
2017;4;12;3;7;2017-12-03;20304;N461SW;7393;14869;1486903;34614;Salt Lake City, UT;Utah;14794;1479403;34794
2017;4;12;3;7;2017-12-03;20304;N8965E;7394;14794;1479403;34794;St. George, UT;Utah;14869;1486903;34614
