Year;Quarter;Month;DayofMonth;DayOfWeek;FlightDate;AirlineID;TailNum;FlightNum;OriginAirportID;OriginAirportSeqID;OriginCityMarketID;OriginCityName;OriginStateName;DestAirportID;DestAirportSeqID;DestCityMarketID
2017;4;12;1;5;2017-12-01;20304;N140SY;5637;10800;1080003;32575;Burbank, CA;California;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N920SW;5638;13930;1393004;30977;Chicago, IL;Illinois;11267;1126702;31267
2017;4;12;1;5;2017-12-01;20304;N152SY;5639;11292;1129202;30325;Denver, CO;Colorado;10599;1059904;30599
2017;4;12;1;5;2017-12-01;20304;N952SW;5640;11775;1177502;31775;Sioux Falls, SD;South Dakota;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N124SY;5643;13930;1393004;30977;Chicago, IL;Illinois;10599;1059904;30599
2017;4;12;1;5;2017-12-01;20304;N107SY;5644;11193;1119302;33105;Cincinnati, OH;Kentucky;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N146SY;5646;14831;1483104;32457;San Jose, CA;California;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N117SY;5648;14771;1477102;32457;San Francisco, CA;California;10140;1014003;30140
2017;4;12;1;5;2017-12-01;20304;N105SY;5649;10792;1079204;30792;Buffalo, NY;New York;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N204SY;5650;14122;1412202;30198;Pittsburgh, PA;Pennsylvania;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N785SK;5651;11140;1114006;31140;Corpus Christi, TX;Texas;12266;1226603;31453
2017;4;12;1;5;2017-12-01;20304;N133SY;5652;11267;1126702;31267;Dayton, OH;Ohio;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N905EV;5653;11540;1154003;30615;El Paso, TX;Texas;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N213SY;5654;13342;1334205;33342;Milwaukee, WI;Wisconsin;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N113SY;5655;10800;1080003;32575;Burbank, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N884AS;5656;11292;1129202;30325;Denver, CO;Colorado;11637;1163703;31637
2017;4;12;1;5;2017-12-01;20304;N980SW;5657;11637;1163703;31637;Fargo, ND;North Dakota;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N876AS;5659;12389;1238902;32389;Williston, ND;North Dakota;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N113SY;5661;14771;1477102;32457;San Francisco, CA;California;10713;1071302;30713
2017;4;12;1;5;2017-12-01;20304;N121SY;5663;14893;1489302;33192;Sacramento, CA;California;12892;1289206;32575
2017;4;12;1;5;2017-12-01;20304;N941SW;5665;13930;1393004;30977;Chicago, IL;Illinois;14783;1478302;34783
2017;4;12;1;5;2017-12-01;20304;N792SK;5666;13851;1385103;33851;Oklahoma City, OK;Oklahoma;12266;1226603;31453
2017;4;12;1;5;2017-12-01;20304;N980SW;5668;14869;1486903;34614;Salt Lake City, UT;Utah;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N134SY;5669;14869;1486903;34614;Salt Lake City, UT;Utah;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N787SK;5670;12266;1226603;31453;Houston, TX;Texas;10693;1069302;30693
2017;4;12;1;5;2017-12-01;20304;N983SW;5671;11292;1129202;30325;Denver, CO;Colorado;11109;1110902;30189
2017;4;12;1;5;2017-12-01;20304;N941SW;5673;12945;1294503;32945;Lexington, KY;Kentucky;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N166SY;5674;12892;1289206;32575;Los Angeles, CA;California;13851;1385103;33851
2017;4;12;1;5;2017-12-01;20304;N793SK;5675;12892;1289206;32575;Los Angeles, CA;California;14679;1467903;33570
2017;4;12;1;5;2017-12-01;20304;N908SW;5676;14698;1469802;34236;San Luis Obispo, CA;California;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N109SY;5677;14869;1486903;34614;Salt Lake City, UT;Utah;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N793SK;5678;11292;1129202;30325;Denver, CO;Colorado;15376;1537602;30436
2017;4;12;1;5;2017-12-01;20304;N937EV;5678;13158;1315803;33158;Midland/Odessa, TX;Texas;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N117SY;5679;14869;1486903;34614;Salt Lake City, UT;Utah;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N915SW;5680;11292;1129202;30325;Denver, CO;Colorado;12992;1299204;32600
2017;4;12;1;5;2017-12-01;20304;N146SY;5682;10397;1039705;30397;Atlanta, GA;Georgia;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N472CA;5683;12892;1289206;32575;Los Angeles, CA;California;11109;1110902;30189
2017;4;12;1;5;2017-12-01;20304;N790SK;5684;10372;1037203;30372;Aspen, CO;Colorado;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N124SY;5685;14457;1445702;34457;Rapid City, SD;South Dakota;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N168SY;5687;13930;1393004;30977;Chicago, IL;Illinois;11278;1127803;30852
2017;4;12;1;5;2017-12-01;20304;N136SY;5688;11292;1129202;30325;Denver, CO;Colorado;10713;1071302;30713
2017;4;12;1;5;2017-12-01;20304;N960SW;5689;15016;1501604;31123;St. Louis, MO;Missouri;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N105SY;5691;13930;1393004;30977;Chicago, IL;Illinois;11433;1143302;31295
2017;4;12;1;5;2017-12-01;20304;N976SW;5692;15380;1538003;35380;Traverse City, MI;Michigan;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N153SY;5694;13198;1319801;33198;Kansas City, MO;Missouri;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N161SY;5695;14771;1477102;32457;San Francisco, CA;California;13198;1319801;33198
2017;4;12;1;5;2017-12-01;20304;N124SY;5696;11292;1129202;30325;Denver, CO;Colorado;10397;1039705;30397
2017;4;12;1;5;2017-12-01;20304;N910SW;5697;12339;1233904;32337;Indianapolis, IN;Indiana;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N928EV;5698;13930;1393004;30977;Chicago, IL;Illinois;14696;1469606;34696
2017;4;12;1;5;2017-12-01;20304;N978SW;5699;11292;1129202;30325;Denver, CO;Colorado;11413;1141304;30285
2017;4;12;1;5;2017-12-01;20304;N930SW;5699;11638;1163805;31638;Fresno, CA;California;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N960SW;5701;13930;1393004;30977;Chicago, IL;Illinois;15016;1501604;31123
2017;4;12;1;5;2017-12-01;20304;N903EV;5702;11292;1129202;30325;Denver, CO;Colorado;11648;1164802;31648
2017;4;12;1;5;2017-12-01;20304;N986SW;5703;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;1;5;2017-12-01;20304;N785SK;5704;12892;1289206;32575;Los Angeles, CA;California;14869;1486903;34614
2017;4;12;1;5;2017-12-01;20304;N163SY;5705;13930;1393004;30977;Chicago, IL;Illinois;11109;1110902;30189
2017;4;12;1;5;2017-12-01;20304;N901EV;5706;13930;1393004;30977;Chicago, IL;Illinois;15370;1537002;34653
2017;4;12;1;5;2017-12-01;20304;N962SW;5707;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;1;5;2017-12-01;20304;N593ML;5708;12389;1238902;32389;Williston, ND;North Dakota;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N679SA;5709;14771;1477102;32457;San Francisco, CA;California;15023;1502303;34433
2017;4;12;1;5;2017-12-01;20304;N932SW;5710;11638;1163805;31638;Fresno, CA;California;12892;1289206;32575
2017;4;12;1;5;2017-12-01;20304;N148SY;5712;11884;1188402;31884;Spokane, WA;Washington;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N116SY;5713;11292;1129202;30325;Denver, CO;Colorado;14689;1468902;34689
2017;4;12;1;5;2017-12-01;20304;N794SK;5717;11292;1129202;30325;Denver, CO;Colorado;14489;1448902;34489
2017;4;12;1;5;2017-12-01;20304;N975SW;5719;11292;1129202;30325;Denver, CO;Colorado;11603;1160302;31603
2017;4;12;1;5;2017-12-01;20304;N960SW;5720;11292;1129202;30325;Denver, CO;Colorado;14814;1481402;30476
2017;4;12;1;5;2017-12-01;20304;N930SW;5722;11292;1129202;30325;Denver, CO;Colorado;14869;1486903;34614
2017;4;12;1;5;2017-12-01;20304;N964SW;5723;11638;1163805;31638;Fresno, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N157SY;5725;12892;1289206;32575;Los Angeles, CA;California;14679;1467903;33570
2017;4;12;1;5;2017-12-01;20304;N906EV;5727;15370;1537002;34653;Tulsa, OK;Oklahoma;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N127SY;5728;14771;1477102;32457;San Francisco, CA;California;14908;1490803;32575
2017;4;12;1;5;2017-12-01;20304;N980SW;5729;11292;1129202;30325;Denver, CO;Colorado;12389;1238902;32389
2017;4;12;1;5;2017-12-01;20304;N479CA;5730;11109;1110902;30189;Colorado Springs, CO;Colorado;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N164SY;5731;13871;1387102;33316;Omaha, NE;Nebraska;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N208SY;5734;11292;1129202;30325;Denver, CO;Colorado;13851;1385103;33851
2017;4;12;1;5;2017-12-01;20304;N945SW;5736;13930;1393004;30977;Chicago, IL;Illinois;10135;1013503;30135
2017;4;12;1;5;2017-12-01;20304;N954SW;5738;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N785SK;5739;12266;1226603;31453;Houston, TX;Texas;11140;1114006;31140
2017;4;12;1;5;2017-12-01;20304;N986SW;5740;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N202SY;5742;10713;1071302;30713;Boise, ID;Idaho;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N136SY;5743;10713;1071302;30713;Boise, ID;Idaho;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N962SW;5746;15023;1502303;34433;Santa Rosa, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N884AS;5747;11292;1129202;30325;Denver, CO;Colorado;14869;1486903;34614
2017;4;12;1;5;2017-12-01;20304;N130SY;5748;13930;1393004;30977;Chicago, IL;Illinois;11433;1143302;31295
2017;4;12;1;5;2017-12-01;20304;N905EV;5749;11292;1129202;30325;Denver, CO;Colorado;11109;1110902;30189
2017;4;12;1;5;2017-12-01;20304;N925SW;5752;13264;1326403;33264;Medford, OR;Oregon;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N908SW;5753;13486;1348602;33486;Missoula, MT;Montana;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N166SY;5755;13851;1385103;33851;Oklahoma City, OK;Oklahoma;12892;1289206;32575
2017;4;12;1;5;2017-12-01;20304;N920SW;5759;12992;1299204;32600;Little Rock, AR;Arkansas;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N162SY;5761;13851;1385103;33851;Oklahoma City, OK;Oklahoma;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N962SW;5764;14689;1468902;34689;Santa Barbara, CA;California;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N796SK;5765;11292;1129202;30325;Denver, CO;Colorado;11298;1129804;30194
2017;4;12;1;5;2017-12-01;20304;N957SW;5766;14771;1477102;32457;San Francisco, CA;California;14487;1448702;33792
2017;4;12;1;5;2017-12-01;20304;N941SW;5767;14783;1478302;34783;Springfield, MO;Missouri;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N779SK;5768;12266;1226603;31453;Houston, TX;Texas;11996;1199603;31871
2017;4;12;1;5;2017-12-01;20304;N927SW;5772;11292;1129202;30325;Denver, CO;Colorado;10561;1056103;30561
2017;4;12;1;5;2017-12-01;20304;N937SW;5776;13930;1393004;30977;Chicago, IL;Illinois;13367;1336703;33367
2017;4;12;1;5;2017-12-01;20304;N960SW;5776;15380;1538003;35380;Traverse City, MI;Michigan;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N209SY;5777;13486;1348602;33486;Missoula, MT;Montana;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N906EV;5778;11423;1142304;31423;Des Moines, IA;Iowa;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N118SY;5779;13930;1393004;30977;Chicago, IL;Illinois;10257;1025702;30257
2017;4;12;1;5;2017-12-01;20304;N909SW;5780;11637;1163703;31637;Fargo, ND;North Dakota;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N904EV;5784;13930;1393004;30977;Chicago, IL;Illinois;11775;1177502;31775
2017;4;12;1;5;2017-12-01;20304;N118SY;5785;15096;1509602;35096;Syracuse, NY;New York;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N131SY;5786;13930;1393004;30977;Chicago, IL;Illinois;11884;1188402;31884
2017;4;12;1;5;2017-12-01;20304;N135SY;5788;14771;1477102;32457;San Francisco, CA;California;15016;1501604;31123
2017;4;12;1;5;2017-12-01;20304;N202SY;5789;13930;1393004;30977;Chicago, IL;Illinois;11066;1106604;31066
2017;4;12;1;5;2017-12-01;20304;N983SW;5790;14783;1478302;34783;Springfield, MO;Missouri;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N901EV;5791;11203;1120302;30424;Mosinee, WI;Wisconsin;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N793SK;5793;14679;1467903;33570;San Diego, CA;California;12892;1289206;32575
2017;4;12;1;5;2017-12-01;20304;N138SY;5795;11884;1188402;31884;Spokane, WA;Washington;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N932EV;5796;13930;1393004;30977;Chicago, IL;Illinois;11423;1142304;31423
2017;4;12;1;5;2017-12-01;20304;N213SY;5798;13930;1393004;30977;Chicago, IL;Illinois;10713;1071302;30713
2017;4;12;1;5;2017-12-01;20304;N978SW;5801;11413;1141304;30285;Durango, CO;Colorado;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N108SY;5802;14771;1477102;32457;San Francisco, CA;California;15376;1537602;30436
2017;4;12;1;5;2017-12-01;20304;N106SY;5806;13930;1393004;30977;Chicago, IL;Illinois;11267;1126702;31267
2017;4;12;1;5;2017-12-01;20304;N150SY;5807;13930;1393004;30977;Chicago, IL;Illinois;11278;1127803;30852
2017;4;12;1;5;2017-12-01;20304;N926SW;5811;13264;1326403;33264;Medford, OR;Oregon;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N117SY;5812;10140;1014003;30140;Albuquerque, NM;New Mexico;14771;1477102;32457
2017;4;12;1;5;2017-12-01;20304;N133SY;5814;13930;1393004;30977;Chicago, IL;Illinois;10713;1071302;30713
2017;4;12;1;5;2017-12-01;20304;N116SY;5815;11193;1119302;33105;Cincinnati, OH;Kentucky;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N204SY;5816;10599;1059904;30599;Birmingham, AL;Alabama;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N906EV;5817;13930;1393004;30977;Chicago, IL;Illinois;11423;1142304;31423
2017;4;12;1;5;2017-12-01;20304;N161SY;5819;13930;1393004;30977;Chicago, IL;Illinois;14262;1426204;34262
2017;4;12;1;5;2017-12-01;20304;N905EV;5820;11292;1129202;30325;Denver, CO;Colorado;11921;1192102;31921
2017;4;12;1;5;2017-12-01;20304;N913SW;5821;15370;1537002;34653;Tulsa, OK;Oklahoma;11292;1129202;30325
2017;4;12;1;5;2017-12-01;20304;N157SY;5822;10140;1014003;30140;Albuquerque, NM;New Mexico;12892;1289206;32575
2017;4;12;1;5;2017-12-01;20304;N913SW;5825;11292;1129202;30325;Denver, CO;Colorado;12278;1227803;30928
2017;4;12;1;5;2017-12-01;20304;N920SW;5826;13930;1393004;30977;Chicago, IL;Illinois;12992;1299204;32600
2017;4;12;1;5;2017-12-01;20304;N907EV;5827;15370;1537002;34653;Tulsa, OK;Oklahoma;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N479CA;5829;11637;1163703;31637;Fargo, ND;North Dakota;13930;1393004;30977
2017;4;12;1;5;2017-12-01;20304;N937EV;5831;11292;1129202;30325;Denver, CO;Colorado;13158;1315803;33158
2017;4;12;1;5;2017-12-01;20304;N128SY;5832;11292;1129202;30325;Denver, CO;Colorado;13871;1387102;33316
2017;4;12;1;5;2017-12-01;20304;N876AS;5835;14771;1477102;32457;San Francisco, CA;California;11638;1163805;31638
2017;4;12;1;5;2017-12-01;20304;N797SK;5839;13930;1393004;30977;Chicago, IL;Illinois;10372;1037203;30372
2017;4;12;1;5;2017-12-01;20304;N105SY;5840;13930;1393004;30977;Chicago, IL;Illinois;15096;1509602;35096
2017;4;12;1;5;2017-12-01;20304;N969SW;5842;11638;1163805;31638;Fresno, CA;California;11292;1129202;30325
